stepCount,EnvironmentSiteOutdoorAirDrybulbTemperature,EnvironmentSiteExteriorHorizontalSkyIlluminance,Block1:Zone1_DaylCtrlDaylightingReferencePoint1Illuminance,EMSwarmUpComplete,Block1:Zone1ZoneMeanRadiantTemperature,EMSepTimeStep,Block1:Zone1ZoneAirRelativeHumidity,EnvironmentSiteRainStatus,Block1:Zone1ZoneMeanAirTemperature,Block1:Zone1NumberOfOccupants,Block1:Zone1BlindFraction,Block1:Zone1AverageGains,Block1:Zone1WindowState0,Block1:Zone1LightState
4025,11.80000,27473.55859,53.49588,1.00000,24.79223,17.00000,38.11869,0.00000,24.55028,0.00000,0.10000,0.00000,0.00000,0.00000
4026,11.40000,19787.64062,37.07936,1.00000,24.65986,18.00000,38.33831,0.00000,24.35714,0.00000,0.10000,0.00000,0.00000,0.00000
4027,11.00000,10559.89160,18.64746,1.00000,24.37506,19.00000,39.11411,1.00000,23.99396,0.00000,0.10000,0.00000,0.00000,0.00000
4028,10.60000,3023.25488,4.93915,1.00000,24.12520,20.00000,39.40006,0.00000,23.80034,0.00000,0.10000,0.00000,0.00000,0.00000
4029,10.10000,0.00000,0.00000,1.00000,23.90384,21.00000,39.66476,0.00000,23.57632,0.00000,0.10000,0.00000,0.00000,0.00000
4030,9.70000,0.00000,0.00000,1.00000,23.68142,22.00000,39.91614,1.00000,23.30001,0.00000,0.10000,0.00000,0.00000,0.00000
4031,9.70000,0.00000,0.00000,1.00000,23.56062,23.00000,39.66040,0.00000,23.24062,0.00000,0.10000,0.00000,0.00000,0.00000
4032,9.80000,0.00000,0.00000,1.00000,23.43244,24.00000,39.51703,0.00000,23.17017,0.00000,0.10000,0.00000,0.00000,0.00000
4033,9.80000,0.00000,0.00000,1.00000,23.27831,1.00000,39.77681,1.00000,22.96906,0.00000,0.10000,0.00000,0.00000,0.00000
4034,9.70000,0.00000,0.00000,1.00000,23.19473,2.00000,39.69394,0.00000,22.90596,0.00000,0.10000,0.00000,0.00000,0.00000
4035,9.70000,0.00000,0.00000,1.00000,23.08577,3.00000,39.60666,0.00000,22.81877,0.00000,0.10000,0.00000,0.00000,0.00000
4036,9.60000,0.00000,0.00000,1.00000,22.97798,4.00000,39.52158,0.00000,22.69192,0.00000,0.10000,0.00000,0.00000,0.00000
4037,9.60000,0.00000,0.00000,1.00000,22.86523,5.00000,39.43904,0.00000,22.56506,0.00000,0.10000,0.00000,0.00000,0.00000
4038,9.60000,2431.04150,3.88016,1.00000,22.78165,6.00000,39.24959,0.00000,22.46681,0.00000,0.10000,0.00000,0.00000,0.00000
4039,9.60000,11260.40723,19.15046,1.00000,22.79477,7.00000,38.87787,0.00000,22.45067,0.00000,0.10000,0.00000,0.00000,0.00000
4040,9.80000,21050.74609,38.69035,1.00000,22.89558,8.00000,38.17837,0.00000,22.57205,0.00000,0.10000,0.00000,0.00000,0.00000
4041,10.00000,29880.43164,58.21079,1.00000,23.07845,9.00000,37.54041,0.00000,22.74886,0.00000,0.10000,0.00000,0.00000,0.00000
4042,11.30000,38188.86719,78.73050,1.00000,23.35910,10.00000,36.67262,0.00000,22.90721,0.00000,0.10000,0.00000,0.00000,0.00000
4043,11.90000,49324.22266,102.10529,1.00000,23.70364,11.00000,35.62763,0.00000,23.32118,0.00000,0.10000,0.00000,0.00000,0.00000
4044,12.60000,54521.94531,113.59048,1.00000,24.09295,12.00000,34.16359,0.00000,23.86183,0.00000,0.10000,0.00000,0.00000,0.00000
4045,13.20000,48364.63281,112.07114,1.00000,24.40600,13.00000,33.31158,0.00000,24.21205,0.00000,0.10000,0.00000,0.00000,0.00000
4046,12.70000,55135.91016,118.40075,1.00000,24.69346,14.00000,32.78588,0.00000,24.46735,0.00000,0.10000,0.00000,0.00000,0.00000
4047,12.10000,50657.48047,112.39911,1.00000,24.83519,15.00000,32.59208,0.00000,24.61839,0.00000,0.10000,0.00000,0.00000,0.00000
4048,11.60000,40102.30859,91.15464,1.00000,24.83084,16.00000,32.84856,0.00000,24.61167,0.00000,0.10000,0.00000,0.00000,0.00000
4049,12.30000,32806.74219,72.87875,1.00000,24.77908,17.00000,33.12326,0.00000,24.55929,0.00000,0.10000,0.00000,0.00000,0.00000
4050,13.00000,21720.29883,46.93189,1.00000,24.65641,18.00000,33.46577,0.00000,24.45270,0.00000,0.10000,0.00000,0.00000,0.00000
4051,13.70000,13465.60059,26.49676,1.00000,24.49484,19.00000,33.82901,0.00000,24.28837,0.00000,0.10000,0.00000,0.00000,0.00000
4052,12.30000,5616.70752,10.11065,1.00000,24.25752,20.00000,34.41626,0.00000,23.98395,0.00000,0.10000,0.00000,0.00000,0.00000
4053,10.90000,0.00000,0.00000,1.00000,23.98352,21.00000,35.07388,0.00000,23.65931,0.00000,0.10000,0.00000,0.00000,0.00000
4054,9.50000,0.00000,0.00000,1.00000,23.76185,22.00000,35.55633,0.00000,23.41195,0.00000,0.10000,0.00000,0.00000,0.00000
4055,8.90000,0.00000,0.00000,1.00000,23.57370,23.00000,35.80795,0.00000,23.22947,0.00000,0.10000,0.00000,0.00000,0.00000
4056,8.30000,0.00000,0.00000,1.00000,23.40774,24.00000,35.93959,0.00000,23.07571,0.00000,0.10000,0.00000,0.00000,0.00000
4057,7.70000,0.00000,0.00000,1.00000,23.25472,1.00000,35.97747,0.00000,22.93201,0.00000,0.10000,0.00000,0.00000,0.00000
4058,9.50000,0.00000,0.00000,1.00000,23.14660,2.00000,35.83838,0.00000,22.87713,0.00000,0.10000,0.00000,0.00000,0.00000
4059,11.40000,0.00000,0.00000,1.00000,23.06638,3.00000,35.68132,0.00000,22.84922,0.00000,0.10000,0.00000,0.00000,0.00000
4060,13.20000,0.00000,0.00000,1.00000,23.01078,4.00000,35.57879,0.00000,22.83388,0.00000,0.10000,0.00000,0.00000,0.00000
4061,12.00000,0.00000,0.00000,1.00000,22.93176,5.00000,35.76517,0.00000,22.72817,0.00000,0.10000,0.00000,0.00000,0.00000
4062,10.70000,2215.93042,3.52615,1.00000,22.86077,6.00000,36.02488,0.00000,22.61244,0.00000,0.10000,0.00000,0.00000,0.00000
4063,9.50000,8873.88965,9.42633,1.00000,22.98368,7.00000,36.98027,0.00000,22.41394,0.00000,0.10000,0.00000,0.00000,0.00000
4064,10.50000,18058.59961,19.99633,1.00000,22.82381,8.00000,37.07791,0.00000,22.59131,0.00000,0.10000,0.00000,0.00000,0.00000
4065,11.40000,27470.11523,31.88517,1.00000,22.82814,9.00000,37.97931,0.00000,22.49059,0.00000,0.10000,0.00000,0.00000,0.00000
4066,12.40000,33456.94531,41.89913,1.00000,22.88600,10.00000,38.14713,0.00000,22.66060,0.00000,0.10000,0.00000,0.00000,0.00000
4067,15.00000,43236.78125,53.84740,1.00000,23.20976,11.00000,35.05043,0.00000,23.47593,0.00000,0.10000,0.00000,0.00000,0.00000
4068,15.10000,47922.10938,59.45951,1.00000,23.32926,12.00000,34.59543,0.00000,23.10121,0.00000,0.10000,0.00000,0.00000,0.00000
4069,15.30000,49582.61328,60.96186,1.00000,23.38112,13.00000,32.38995,0.00000,23.70385,0.00000,0.10000,0.00000,0.00000,0.00000
4070,15.60000,48789.74219,75.10234,1.00000,23.52993,14.00000,31.80814,0.00000,23.72320,0.00000,0.10000,0.00000,0.00000,0.00000
4071,16.00000,44911.21875,78.24904,1.00000,23.84708,15.00000,31.47990,0.00000,23.66446,0.00000,0.10000,0.00000,0.00000,0.00000
4072,16.30000,38725.05078,69.01194,1.00000,23.85389,16.00000,30.72250,0.00000,23.83492,0.00000,0.10000,0.00000,0.00000,0.00000
4073,16.30000,29124.94727,45.59171,1.00000,23.85731,17.00000,29.98739,0.00000,23.96899,0.00000,0.10000,0.00000,0.00000,0.00000
4074,16.20000,22357.75977,29.62869,1.00000,24.04863,18.00000,29.67977,0.00000,23.68676,0.00000,0.10000,0.00000,0.00000,0.00000
4075,16.20000,13087.92578,25.77618,1.00000,23.91452,19.00000,27.76274,0.00000,24.82970,0.00000,0.10000,0.00000,0.00000,0.00000
4076,14.90000,5604.46826,10.05978,1.00000,23.86936,20.00000,29.42389,0.00000,23.84687,0.00000,0.10000,0.00000,0.00000,0.00000
4077,13.70000,0.00000,0.00000,1.00000,23.59243,21.00000,30.28679,0.00000,23.36731,0.00000,0.10000,0.00000,0.00000,0.00000
4078,12.40000,0.00000,0.00000,1.00000,23.38385,22.00000,30.75236,0.00000,23.13740,0.00000,0.10000,0.00000,0.00000,0.00000
4079,11.20000,0.00000,0.00000,1.00000,23.22106,23.00000,31.18105,0.00000,22.95282,0.00000,0.10000,0.00000,0.00000,0.00000
4080,10.00000,0.00000,0.00000,1.00000,23.07200,24.00000,31.61515,0.00000,22.79132,0.00000,0.10000,0.00000,0.00000,0.00000
4081,8.70000,0.00000,0.00000,1.00000,22.93009,1.00000,32.11244,0.00000,22.63713,0.00000,0.10000,0.00000,0.00000,0.00000
4082,8.40000,0.00000,0.00000,1.00000,22.80412,2.00000,32.44769,0.00000,22.51075,0.00000,0.10000,0.00000,0.00000,0.00000
4083,8.20000,0.00000,0.00000,1.00000,22.68866,3.00000,32.72775,0.00000,22.39808,0.00000,0.10000,0.00000,0.00000,0.00000
4084,7.90000,0.00000,0.00000,1.00000,22.57828,4.00000,32.89036,0.00000,22.28387,0.00000,0.10000,0.00000,0.00000,0.00000
4085,8.60000,0.00000,0.00000,1.00000,22.48075,5.00000,33.02303,0.00000,22.21165,0.00000,0.10000,0.00000,0.00000,0.00000
4086,9.30000,2323.73169,3.70380,1.00000,22.42172,6.00000,33.13145,0.00000,22.17716,0.00000,0.10000,0.00000,0.00000,0.00000
4087,10.00000,8769.76855,9.31188,1.00000,22.57219,7.00000,33.72209,0.00000,22.80866,0.00000,0.10000,0.00000,0.00000,0.00000
4088,11.10000,15740.54980,17.25582,1.00000,22.53009,8.00000,35.20462,0.00000,22.90589,0.00000,0.10000,0.00000,0.00000,0.00000
4089,12.30000,20300.83203,22.77564,1.00000,22.94816,9.00000,38.17053,0.00000,23.14196,0.00000,0.10000,0.00000,0.00000,0.00000
4090,13.40000,21113.97852,23.73037,1.00000,23.17565,10.00000,38.81385,1.00000,23.49317,0.00000,0.10000,0.00000,0.00000,0.00000
4091,14.00000,31639.22461,37.07565,1.00000,23.37170,11.00000,40.43658,0.00000,23.21572,0.00000,0.10000,0.00000,0.00000,0.00000
4092,14.50000,41555.29297,49.98492,1.00000,23.38805,12.00000,40.72320,0.00000,23.17929,0.00000,0.10000,0.00000,0.00000,0.00000
4093,15.10000,49289.17578,60.43078,1.00000,23.31261,13.00000,40.86343,0.00000,22.88355,0.00000,0.10000,0.00000,0.00000,0.00000
4094,15.00000,48253.89453,59.62626,1.00000,23.49564,14.00000,41.27118,0.00000,23.50292,0.00000,0.10000,0.00000,0.00000,0.00000
4095,15.00000,44162.68359,54.91259,1.00000,23.45839,15.00000,43.59721,0.00000,23.13850,0.00000,0.10000,0.00000,0.00000,0.00000
4096,14.90000,34965.85156,44.13135,1.00000,23.30828,16.00000,43.66298,1.00000,23.71173,0.00000,0.10000,0.00000,0.00000,0.00000
4097,14.90000,27671.20898,32.82749,1.00000,23.55197,17.00000,45.10072,0.00000,23.47435,0.00000,0.10000,0.00000,0.00000,0.00000
4098,14.80000,19774.25586,22.10805,1.00000,23.61241,18.00000,45.90398,0.00000,23.31717,0.00000,0.10000,0.00000,0.00000,0.00000
4099,14.80000,10658.28613,18.82641,1.00000,23.47950,19.00000,42.35003,0.00000,24.64224,0.00000,0.10000,0.00000,0.00000,0.00000
4100,14.60000,3023.21704,4.93349,1.00000,23.47439,20.00000,45.47875,0.00000,23.47775,0.00000,0.10000,0.00000,0.00000,0.00000
4101,14.40000,0.00000,0.00000,1.00000,23.20947,21.00000,46.81219,0.00000,23.01645,0.00000,0.10000,0.00000,0.00000,0.00000
4102,14.20000,0.00000,0.00000,1.00000,23.02351,22.00000,47.36699,0.00000,22.84412,0.00000,0.10000,0.00000,0.00000,0.00000
4103,14.20000,0.00000,0.00000,1.00000,22.88777,23.00000,47.71664,0.00000,22.70893,0.00000,0.10000,0.00000,0.00000,0.00000
4104,14.20000,0.00000,0.00000,1.00000,22.77071,24.00000,48.00328,0.00000,22.59401,0.00000,0.10000,0.00000,0.00000,0.00000
4105,14.20000,0.00000,0.00000,1.00000,22.66626,1.00000,48.14952,0.00000,22.49290,0.00000,0.10000,0.00000,0.00000,0.00000
4106,14.10000,0.00000,0.00000,1.00000,22.57579,2.00000,48.22277,0.00000,22.41737,0.00000,0.10000,0.00000,0.00000,0.00000
4107,14.10000,0.00000,0.00000,1.00000,22.49538,3.00000,48.17267,0.00000,22.34665,0.00000,0.10000,0.00000,0.00000,0.00000
4108,14.00000,0.00000,0.00000,1.00000,22.41988,4.00000,48.02494,0.00000,22.27599,0.00000,0.10000,0.00000,0.00000,0.00000
4109,13.80000,0.00000,0.00000,1.00000,22.33915,5.00000,47.93104,0.00000,22.19324,0.00000,0.10000,0.00000,0.00000,0.00000
4110,13.70000,3678.61572,5.97440,1.00000,22.30429,6.00000,47.86445,0.00000,22.15271,0.00000,0.10000,0.00000,0.00000,0.00000
4111,13.50000,13554.94336,16.07632,1.00000,22.46615,7.00000,45.64380,0.00000,22.99804,0.00000,0.10000,0.00000,0.00000,0.00000
4112,15.10000,18704.38672,25.95842,1.00000,22.56847,8.00000,44.06446,0.00000,23.33213,1.00000,0.10000,66.11422,1.00000,0.00000
4113,16.60000,21145.20898,37.61168,1.00000,23.03811,9.00000,42.85021,0.00000,23.74490,1.00000,0.10000,64.39534,1.00000,0.00000
4114,18.20000,22235.73438,70.77518,1.00000,23.20185,10.00000,39.23455,0.00000,24.34666,1.00000,0.10000,63.09594,1.00000,0.00000
4115,19.80000,22204.51367,94.95322,1.00000,23.61205,11.00000,37.19600,0.00000,24.19221,1.00000,0.10000,62.96936,1.00000,0.00000
4116,21.30000,28362.21094,113.80608,1.00000,23.78383,12.00000,32.78646,0.00000,24.13040,1.00000,0.10000,63.36037,1.00000,0.00000
4117,22.90000,29526.06445,118.71857,1.00000,24.00331,13.00000,28.39112,0.00000,24.90788,1.00000,0.10000,61.70435,1.00000,0.00000
4118,24.00000,29972.18359,116.20861,1.00000,24.28772,14.00000,31.82691,0.00000,25.00000,1.00000,0.10000,60.49855,1.00000,0.00000
4119,24.40000,22904.01172,99.55792,1.00000,24.47323,15.00000,34.83437,0.00000,25.00000,1.00000,0.10000,59.74838,1.00000,0.00000
4120,24.90000,19845.26172,75.46063,1.00000,24.60716,16.00000,37.70605,0.00000,25.00000,1.00000,0.10000,59.11235,1.00000,0.00000
4121,24.90000,19569.09961,42.46869,1.00000,24.68648,17.00000,39.23051,0.00000,25.00000,0.00000,0.10000,0.00000,1.00000,0.00000
4122,24.90000,18585.91016,27.44856,1.00000,24.73465,18.00000,40.03498,0.00000,25.00000,0.00000,0.10000,0.00000,1.00000,0.00000
4123,24.90000,14212.00391,28.08254,1.00000,24.73391,19.00000,37.82257,0.00000,25.92360,0.00000,0.10000,0.00000,1.00000,0.00000
4124,22.60000,6013.38086,11.28594,1.00000,24.70066,20.00000,40.40089,0.00000,24.88384,0.00000,0.10000,0.00000,1.00000,0.00000
4125,20.20000,0.00000,0.00000,1.00000,24.40099,21.00000,41.57539,0.00000,24.46450,0.00000,0.10000,0.00000,1.00000,0.00000
4126,17.90000,0.00000,0.00000,1.00000,24.20454,22.00000,42.29801,0.00000,24.22963,0.00000,0.10000,0.00000,1.00000,0.00000
4127,17.00000,0.00000,0.00000,1.00000,24.05438,23.00000,43.07703,0.00000,23.98919,0.00000,0.10000,0.00000,1.00000,0.00000
4128,16.00000,0.00000,0.00000,1.00000,23.93182,24.00000,43.79896,0.00000,23.80470,0.00000,0.10000,0.00000,1.00000,0.00000
4129,15.10000,0.00000,0.00000,1.00000,23.81909,1.00000,44.27203,0.00000,23.69796,0.00000,0.10000,0.00000,1.00000,0.00000
4130,14.40000,0.00000,0.00000,1.00000,23.72284,2.00000,44.75679,0.00000,23.58749,0.00000,0.10000,0.00000,1.00000,0.00000
4131,13.70000,0.00000,0.00000,1.00000,23.63146,3.00000,45.15454,0.00000,23.46767,0.00000,0.10000,0.00000,1.00000,0.00000
4132,13.00000,0.00000,0.00000,1.00000,23.54156,4.00000,45.44960,0.00000,23.35762,0.00000,0.10000,0.00000,1.00000,0.00000
4133,13.90000,0.00000,0.00000,1.00000,23.47262,5.00000,45.65149,0.00000,23.31678,0.00000,0.10000,0.00000,1.00000,0.00000
4134,14.80000,3157.15771,5.09355,1.00000,23.45565,6.00000,45.76627,0.00000,23.32573,0.00000,0.10000,0.00000,1.00000,0.00000
4135,15.70000,11115.24512,11.96510,1.00000,23.64603,7.00000,48.86899,0.00000,23.32751,0.00000,0.10000,0.00000,1.00000,0.00000
4136,18.10000,20883.16992,24.40782,1.00000,23.76077,8.00000,50.46299,0.00000,23.80415,0.00000,0.10000,0.00000,1.00000,0.00000
4137,20.40000,30802.55078,38.83683,1.00000,23.95963,9.00000,49.02814,0.00000,24.42944,0.00000,0.10000,0.00000,1.00000,0.00000
4138,22.80000,40786.62891,57.82971,1.00000,24.20140,10.00000,47.40021,0.00000,25.03202,0.00000,0.10000,0.00000,1.00000,0.00000
4139,23.80000,42586.52734,66.01032,1.00000,24.47290,11.00000,48.19283,0.00000,25.00021,0.00000,0.10000,0.00000,1.00000,0.00000
4140,24.90000,53508.85938,67.55293,1.00000,24.67165,12.00000,48.97766,0.00000,25.00002,0.00000,0.10000,0.00000,1.00000,0.00000
4141,25.90000,42944.36719,58.73783,1.00000,24.81605,13.00000,49.15709,0.00000,25.00000,0.00000,0.10000,0.00000,1.00000,0.00000
4142,25.80000,45354.85156,57.19621,1.00000,24.93899,14.00000,49.34287,0.00000,25.00000,0.00000,0.10000,0.00000,1.00000,0.00000
4143,25.60000,41788.30859,52.97395,1.00000,25.02718,15.00000,49.41116,0.00000,25.00000,0.00000,0.10000,0.00000,1.00000,0.00000
4144,25.50000,36760.70312,45.25153,1.00000,25.08993,16.00000,49.33183,0.00000,25.00000,0.00000,0.10000,0.00000,1.00000,0.00000
4145,25.00000,28631.13672,33.62181,1.00000,25.12112,17.00000,48.43789,0.00000,25.00000,0.00000,0.10000,0.00000,1.00000,0.00000
4146,24.60000,19637.94727,21.96144,1.00000,25.13835,18.00000,48.08545,0.00000,25.00000,0.00000,0.10000,0.00000,1.00000,0.00000
4147,24.10000,10642.88184,18.78959,1.00000,25.07551,19.00000,43.09112,0.00000,26.93920,0.00000,0.10000,0.00000,1.00000,0.00000
4148,22.30000,3125.23096,5.10973,1.00000,25.28280,20.00000,47.29543,0.00000,25.45448,0.00000,0.10000,0.00000,1.00000,0.00000
4149,20.50000,0.00000,0.00000,1.00000,24.98742,21.00000,48.38047,0.00000,25.16305,0.00000,0.10000,0.00000,1.00000,0.00000
4150,18.70000,0.00000,0.00000,1.00000,24.78496,22.00000,49.63860,1.00000,24.84331,0.00000,0.10000,0.00000,1.00000,0.00000
4151,17.90000,0.00000,0.00000,1.00000,24.66827,23.00000,50.67899,0.00000,24.60484,0.00000,0.10000,0.00000,1.00000,0.00000
4152,17.10000,0.00000,0.00000,1.00000,24.54968,24.00000,51.51690,0.00000,24.45136,1.00000,0.10000,58.74181,1.00000,1.00000
4153,16.30000,0.00000,0.00000,1.00000,24.42400,1.00000,52.09976,0.00000,24.32624,1.00000,0.10000,59.21478,1.00000,1.00000
4154,15.50000,0.00000,0.00000,1.00000,24.31445,2.00000,52.54160,0.00000,24.19850,1.00000,0.10000,59.68286,1.00000,1.00000
4155,14.80000,0.00000,0.00000,1.00000,24.20784,3.00000,52.82928,0.00000,24.06777,1.00000,0.10000,60.17292,1.00000,1.00000
4156,14.00000,0.00000,0.00000,1.00000,24.10452,4.00000,52.98526,0.00000,23.93668,0.00000,0.10000,0.00000,0.00000,1.00000
4157,14.30000,0.00000,0.00000,1.00000,24.01478,5.00000,52.90525,0.00000,23.85282,0.00000,0.10000,0.00000,0.00000,1.00000
4158,14.60000,3050.34814,4.91524,1.00000,23.97524,6.00000,52.72866,0.00000,23.82144,0.00000,0.10000,0.00000,0.00000,1.00000
4159,14.90000,12404.05078,14.04634,1.00000,24.14309,7.00000,52.34853,0.00000,23.73719,0.00000,0.10000,0.00000,0.00000,1.00000
4160,16.70000,21629.19922,27.42547,1.00000,24.40273,8.00000,52.12272,0.00000,24.22196,1.00000,0.10000,59.51283,0.00000,1.00000
4161,18.40000,25839.67188,40.56248,1.00000,24.63826,9.00000,55.73533,0.00000,23.69505,1.00000,0.10000,59.94047,0.00000,1.00000
4162,20.20000,23550.87695,70.84496,1.00000,24.66676,10.00000,55.60429,0.00000,24.35943,1.00000,0.10000,58.22449,0.00000,1.00000
4163,21.50000,27299.33203,96.12531,1.00000,24.93883,11.00000,56.42528,0.00000,24.91729,1.00000,0.10000,56.18821,0.00000,1.00000
4164,22.70000,39427.78125,111.15436,1.00000,25.22627,12.00000,57.06314,0.00000,24.99730,1.00000,0.10000,55.35830,0.00000,1.00000
4165,24.00000,47028.29688,112.18683,1.00000,25.45836,13.00000,56.29667,0.00000,24.99966,1.00000,0.10000,55.01812,0.00000,1.00000
4166,24.90000,52599.58594,97.46026,1.00000,25.63763,14.00000,55.12006,0.00000,24.99994,1.00000,0.10000,54.83717,0.00000,1.00000
4167,25.70000,46784.34766,74.02446,1.00000,25.74050,15.00000,51.85675,0.00000,24.99999,1.00000,0.10000,55.08096,0.00000,1.00000
4168,26.60000,35821.29688,44.68522,1.00000,25.78368,16.00000,49.32153,0.00000,25.00000,1.00000,0.10000,55.33977,0.00000,1.00000
4169,26.40000,31874.49219,39.88774,1.00000,25.78781,17.00000,47.60877,0.00000,25.00000,1.00000,0.10000,55.56197,0.00000,1.00000
4170,26.10000,25042.63867,30.08062,1.00000,25.78074,18.00000,46.58817,0.00000,25.00000,1.00000,0.10000,55.71239,0.00000,1.00000
4171,25.90000,15884.14160,29.58447,1.00000,25.75587,19.00000,42.95665,0.00000,26.68892,1.00000,0.10000,52.09598,0.00000,1.00000
4172,24.30000,4695.48633,7.93903,1.00000,25.75826,20.00000,45.54528,0.00000,25.90516,1.00000,0.10000,53.65691,0.00000,1.00000
4173,22.70000,0.00000,0.00000,1.00000,25.54560,21.00000,47.54054,0.00000,25.52989,1.00000,0.10000,54.71140,0.00000,1.00000
4174,21.10000,0.00000,0.00000,1.00000,25.38825,22.00000,48.72325,0.00000,25.34779,1.00000,0.10000,55.29908,0.00000,1.00000
4175,19.80000,0.00000,0.00000,1.00000,25.26670,23.00000,49.48378,0.00000,25.20544,1.00000,0.10000,55.77980,0.00000,1.00000
4176,18.50000,0.00000,0.00000,1.00000,25.15485,24.00000,50.01170,0.00000,25.07843,1.00000,0.10000,56.23643,0.00000,1.00000
4177,17.20000,0.00000,0.00000,1.00000,25.04516,1.00000,50.46085,0.00000,24.96211,1.00000,0.10000,56.67340,0.00000,1.00000
4178,17.20000,0.00000,0.00000,1.00000,24.95783,2.00000,50.72709,0.00000,24.87290,1.00000,0.10000,57.02524,0.00000,1.00000
4179,17.30000,0.00000,0.00000,1.00000,24.88413,3.00000,50.88388,0.00000,24.80507,1.00000,0.10000,57.31259,0.00000,1.00000
4180,17.30000,0.00000,0.00000,1.00000,24.81640,4.00000,50.97763,0.00000,24.73821,1.00000,0.10000,57.59466,0.00000,1.00000
4181,17.80000,0.00000,0.00000,1.00000,24.75609,5.00000,51.03797,0.00000,24.68476,1.00000,0.10000,57.83360,0.00000,1.00000
4182,18.40000,2733.50000,4.38637,1.00000,24.73522,6.00000,51.01716,0.00000,24.67032,1.00000,0.10000,57.91160,0.00000,1.00000
4183,18.90000,11100.15430,18.85841,1.00000,24.81392,7.00000,50.75415,0.00000,24.74553,1.00000,0.10000,57.61053,0.00000,1.00000
4184,20.30000,21873.80859,41.47176,1.00000,25.01526,8.00000,50.09948,0.00000,24.95568,1.00000,0.10000,56.79405,0.00000,1.00000
4185,21.70000,30145.66602,61.57251,1.00000,25.31279,9.00000,49.23903,0.00000,25.24419,1.00000,0.10000,55.62949,0.00000,1.00000
4186,23.10000,33513.52734,81.34350,1.00000,25.70385,10.00000,48.35685,0.00000,25.53401,1.00000,0.10000,54.28934,0.00000,1.00000
4187,24.00000,31142.77344,101.52130,1.00000,26.10768,11.00000,46.83857,0.00000,26.04892,1.00000,0.10000,52.45433,0.00000,1.00000
4188,24.90000,22744.22070,109.34407,1.00000,26.45289,12.00000,45.74591,0.00000,26.39630,1.00000,0.10000,51.09157,0.00000,1.00000
4189,25.80000,22216.23047,119.07720,1.00000,26.78781,13.00000,44.61485,0.00000,26.74133,1.00000,0.10000,49.76269,0.00000,1.00000
4190,26.30000,18006.28125,107.78824,1.00000,26.99835,14.00000,43.76415,0.00000,26.98217,1.00000,0.10000,48.89054,0.00000,1.00000
4191,26.90000,16435.24219,88.86073,1.00000,27.14677,15.00000,42.86596,0.00000,27.16660,1.00000,0.10000,48.28616,0.00000,1.00000
4192,27.40000,17202.37695,68.68416,1.00000,27.24190,16.00000,42.04306,0.00000,27.29288,1.00000,0.10000,47.91788,0.00000,1.00000
4193,26.70000,16491.51562,48.52224,1.00000,27.23745,17.00000,41.70114,0.00000,27.28788,0.00000,0.10000,0.00000,0.00000,1.00000
4194,26.00000,16487.66406,39.24768,1.00000,27.18027,18.00000,41.58686,0.00000,27.22603,0.00000,0.10000,0.00000,0.00000,1.00000
4195,25.20000,15174.65625,29.93163,1.00000,27.08782,19.00000,41.67891,0.00000,27.15529,0.00000,0.10000,0.00000,0.00000,1.00000
4196,23.60000,6071.67236,11.46049,1.00000,26.89892,20.00000,42.22350,0.00000,26.97009,0.00000,0.10000,0.00000,0.00000,1.00000
4197,21.90000,0.00000,0.00000,1.00000,26.67706,21.00000,43.07486,0.00000,26.68680,0.00000,0.10000,0.00000,0.00000,1.00000
4198,20.30000,0.00000,0.00000,1.00000,26.49894,22.00000,43.94804,0.00000,26.40303,0.00000,0.10000,0.00000,0.00000,1.00000
4199,19.30000,0.00000,0.00000,1.00000,26.34662,23.00000,44.56580,0.00000,26.24598,0.00000,0.10000,0.00000,0.00000,1.00000
4200,18.20000,0.00000,0.00000,1.00000,26.21548,24.00000,45.02093,0.00000,26.12807,1.00000,0.10000,52.31360,1.00000,1.00000
4201,17.20000,0.00000,0.00000,1.00000,26.10104,1.00000,45.46668,0.00000,26.00206,1.00000,0.10000,52.77925,1.00000,1.00000
4202,16.70000,0.00000,0.00000,1.00000,25.99958,2.00000,45.88069,0.00000,25.88471,0.00000,0.10000,0.00000,0.00000,1.00000
4203,16.30000,0.00000,0.00000,1.00000,25.90403,3.00000,46.25518,0.00000,25.78053,0.00000,0.10000,0.00000,0.00000,1.00000
4204,15.80000,0.00000,0.00000,1.00000,25.81025,4.00000,46.61589,0.00000,25.67493,1.00000,0.10000,53.97960,0.00000,1.00000
4205,16.70000,0.00000,0.00000,1.00000,25.73342,5.00000,46.84085,0.00000,25.61844,1.00000,0.10000,54.23381,0.00000,1.00000
4206,17.50000,3659.70386,5.94956,1.00000,25.71545,6.00000,47.05909,0.00000,25.61522,1.00000,0.10000,54.24535,0.00000,1.00000
4207,18.40000,12833.92285,24.92613,1.00000,25.81842,7.00000,47.06260,0.00000,25.72146,1.00000,0.10000,53.78589,0.00000,1.00000
4208,20.00000,19648.30273,40.34430,1.00000,26.02715,8.00000,46.69902,0.00000,25.95996,1.00000,0.10000,52.84843,0.00000,1.00000
4209,21.50000,18657.71094,46.29152,1.00000,26.29049,9.00000,45.96163,0.00000,26.22454,1.00000,0.10000,51.79619,0.00000,1.00000
4210,23.10000,18316.15234,61.56464,1.00000,26.67715,10.00000,45.09827,0.00000,26.61778,1.00000,0.10000,50.20894,0.00000,1.00000
